Retro_OK_batch2-2024-12-12-A,,,,,,,,,,,,,,,,,,,,,,,,,,
smiles,name,SLURM_JOB_ID,fragmenstein_runtime,Multi-SuCOS,HIPPO Pose ID,HIPPO Compound ID,_id,merge_set,original ID,SLURM_JOB_NAME,csv_name,scratch_subdir,fragmenstein_outcome,fragmenstein_mode,fragmenstein_error,inspiration_1,inspiration_2,inspiration_3,red,red-text,blue,blue-text,green,green-text,purple,purple-text
COc1ccc2cccc(NC(=O)NC[C@H](C)O)c2n1,v1430b,217075,3.171661,0.724085,134866,33585,5539,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,LFOBNNHSZCAMLP-VIFPVBQESA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch004,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch004.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217075/C33585-P208,acceptable,expansion,None,z0211a,z1040a,,,,,,TRUE,green,,
CCN(CCCCO)C(=O)Cc1csc(N2CCCC2=O)n1,v1432a,217083,13.9339,0.388872,135532,26871,5540,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,JVCAFUIRTQOPKA-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch012,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch012.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217083/C26871-P206,acceptable,expansion,None,z0496a,z1018a,,TRUE,red,,,,,,
CC[C@@H](C(=O)OCc1ccc2ccccc2n1)N1CCCC1=O,v1433a,217071,5.101742,0.67395,135874,63779,5541,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,OYJLOKRLNBTYIZ-INIZCTEOSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch000,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch000.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217071/C63779-P208,acceptable,expansion,None,z1018a,z1040a,,,,,,,,TRUE,purple
C[C@@H](NCC[C@@H]1COCCO1)c1coc2ccccc12,v1434a,217071,8.374519,0.691355,136289,27088,5542,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,LKUMVTLLZXTOIO-CHWSQXEVSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch000,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch000.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217071/C27088-P217,acceptable,expansion,None,z0521a,3vws-b,,TRUE,red,,,,,,
Cc1cnc2ccccc2c1C(=O)OCCc1cncs1,v1435a,217080,2.953773,0.589411,136355,42170,5543,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,QDRNUZJCZMBGBN-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch009,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch009.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217080/C42170-P136,acceptable,expansion,None,z0496a,z0881a,,TRUE,red,,,,,,
C[C@H](NCC[C@H]1NC(=O)NC1=O)c1coc2ccccc12,v1293b,217071,4.792989,0.626923,136432,28622,5544,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,WTMIHZIJMZOANU-JOYOIKCWSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch000,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch000.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217071/C28622-P217,acceptable,expansion,None,z0521a,3vws-b,,TRUE,red,,,,,,
O=C(O)c1nc2ncc(-c3cnn(-c4ccccn4)c3)cn2n1,v1437a,217086,3.83651,0.456753,136457,42795,5545,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,BMSOZZCWYYPXCJ-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch015,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch015.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217086/C42795-P141,acceptable,expansion,None,z0521a,z0637a,,TRUE,red,,,,,,
O=C(O)c1nc2ncc(-c3cnn(-c4ccccn4)c3)cn2n1,v1437b,217086,3.130438,0.463489,136464,42795,5546,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,BMSOZZCWYYPXCJ-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch015,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch015.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217086/C42795-P151,acceptable,expansion,None,z0521a,z0637a,,TRUE,red,,,,,,
COC1(CCN[C@H](C)c2coc3ccccc23)CCC1,v1439a,217071,3.53752,0.53075,136473,28861,5547,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,BHZWATZPZLBMJI-CYBMUJFWSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch000,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch000.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217071/C28861-P217,acceptable,expansion,None,z0521a,3vws-b,,TRUE,red,,,,,,
O=C1CCCN1C[C@H](O)CNC[C@H]1CCOc2ccc(Br)cc21,v1440a,217072,5.580996,0.571766,136774,61551,5548,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,ZSNSEKBKJJRRPC-TZMCWYRMSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch001,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch001.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217072/C61551-P206,acceptable,expansion,None,z0991a,z1018a,,TRUE,red,,,,,,
C[C@H](N[C@H](C)c1cn(C)cn1)c1coc2ccccc12,v1302b,217071,2.362367,0.72743,136831,32851,5549,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,RRTAKTTUWMOXFH-NWDGAFQWSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch000,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch000.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217071/C32851-P141,acceptable,expansion,None,z0521a,3vws-b,,TRUE,red,,,,,,
C[C@@H](NCCn1ccnc1)c1coc2ccccc12,v1442a,217071,3.27646,0.717475,136860,32971,5550,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,LRHYLSADJZWHAN-GFCCVEGCSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch000,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch000.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217071/C32971-P217,acceptable,expansion,None,z0521a,3vws-b,,TRUE,red,,,,,,
C[C@@H](NCCN1C(=O)CN(C)C1=O)c1coc2ccccc12,v1298b,217071,4.15005,0.647849,136920,33287,5551,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,QEXNYPBYXRYBOQ-LLVKDONJSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch000,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch000.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217071/C33287-P217,acceptable,expansion,None,z0521a,3vws-b,,TRUE,red,,,,,,
C[C@H](N[C@@H](C)c1cncn1C)c1coc2ccccc12,v1444a,217071,3.183421,0.680805,136973,33927,5552,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,TVZRSJJSCPJHCV-RYUDHWBXSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch000,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch000.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217071/C33927-P141,acceptable,expansion,None,z0521a,3vws-b,,TRUE,red,,,,,,
O=S(=O)(NCCc1cccnc1)c1ccc2occc2c1,v1392b,217077,51.529912,0.616808,137176,29567,5553,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,MDNWZEMGUFOUGR-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch006,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch006.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217077/C29567-P121,acceptable,expansion,None,z0386a,3vws-a,,TRUE,red,,,,,,
CCCc1cc(N(C)[C@@H](C)c2cccnc2)n2ncnc2n1,v1446a,217076,2.748469,0.496899,137202,46622,5554,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,DGQGRFJVMPVUAU-LBPRGKRZSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch005,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch005.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217076/C46622-P105,acceptable,expansion,None,z0221a,z0521a,,TRUE,red,,,,,,
O=S(=O)(NCCc1cccnc1)c1ccc2occc2c1,v1392c,217077,42.44189,0.744691,137218,29567,5555,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,MDNWZEMGUFOUGR-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch006,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch006.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217077/C29567-P218,acceptable,expansion,None,z0386a,3vws-a,,TRUE,red,,,,,,
COc1ccncc1CCNS(=O)(=O)c1ccc2occc2c1,v1448a,217077,10.193337,0.613399,137224,29700,5556,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,XEZPUWVHMLXULA-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch006,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch006.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217077/C29700-P121,acceptable,expansion,None,z0386a,3vws-a,,TRUE,red,,,,,,
CN(C)c1ccnc(NC(=O)NC[C@H](O)Cn2cccn2)n1,v1449a,217084,7.091232,0.49503,137227,30603,5557,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,SUPHEYWQSDRUHB-JTQLQIEISA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217084/C30603-P153,acceptable,expansion,None,z0211a,z0653a,,TRUE,red,,,,,,
COc1ccncc1CCNS(=O)(=O)c1ccc2occc2c1,v1448b,217077,10.344496,0.729189,137245,29700,5558,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,XEZPUWVHMLXULA-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch006,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch006.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217077/C29700-P218,acceptable,expansion,None,z0386a,3vws-a,,TRUE,red,,,,,,
O=C(NC[C@H](O)Cn1cccn1)Nc1cccc(Br)c1,v1451a,217084,3.840106,0.571532,137258,30886,5559,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,RZNUNGVJBGAINS-LBPRGKRZSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217084/C30886-P153,acceptable,expansion,None,z0211a,z0653a,,,,,,,,TRUE,purple
CN(C)c1ncccc1CCNS(=O)(=O)c1ccc2occc2c1,v1452a,217077,45.703285,0.603633,137293,29732,5560,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,FVRIBDJZGWKKLO-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch006,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch006.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217077/C29732-P121,acceptable,expansion,None,z0386a,3vws-a,,TRUE,red,,,,,,
CN(C)c1ncccc1CCNS(=O)(=O)c1ccc2occc2c1,v1452b,217077,45.922971,0.68454,137330,29732,5561,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,FVRIBDJZGWKKLO-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch006,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch006.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217077/C29732-P218,acceptable,expansion,None,z0386a,3vws-a,,TRUE,red,,,,,,
CC(C)c1cncc(NC(=O)NC[C@H](O)Cn2cccn2)c1,v1454a,217084,7.918435,0.481098,137360,31219,5562,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,BTXBTDDMISPNLF-AWEZNQCLSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217084/C31219-P153,acceptable,expansion,None,z0211a,z0653a,,TRUE,red,,,,,,
O=S(=O)(Nc1ccncc1)c1ccc2occc2c1,v1393b,217077,28.658949,0.651153,137378,29918,5563,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,SYHGKHCRCYWMET-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch006,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch006.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217077/C29918-P121,acceptable,expansion,None,z0386a,3vws-a,,TRUE,red,,,,,,
CCCn1cc(NC(=O)NC[C@@H](O)Cn2cccn2)ccc1=O,v1456a,217084,4.799342,0.486455,137414,31494,5564,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,UPMZXWHYJWNSNW-CYBMUJFWSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217084/C31494-P153,acceptable,expansion,None,z0211a,z0653a,,TRUE,red,,,,,,
O=S(=O)(Nc1ccncc1)c1ccc2occc2c1,v1393c,217077,33.879549,0.780781,137433,29918,5565,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,SYHGKHCRCYWMET-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch006,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch006.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217077/C29918-P218,acceptable,expansion,None,z0386a,3vws-a,,TRUE,red,,,,,,
O=S(=O)(Nc1ccncc1Cl)c1ccc2occc2c1,v1458a,217077,35.978384,0.729364,137481,29919,5566,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,TXGJWGNQEHSWQT-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch006,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch006.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217077/C29919-P218,acceptable,expansion,None,z0386a,3vws-a,,TRUE,red,,,,,,
O=C(NC[C@@H](O)Cn1cccn1)Nc1cccc2c1CCC2=O,v1459a,217084,9.650396,0.560293,137501,31941,5567,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,JJMHMHGSDIXJLF-LLVKDONJSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217084/C31941-P102,acceptable,expansion,None,z0211a,z0653a,,TRUE,red,,,,,,
CSc1ccnc(NC(=O)NC[C@H](O)Cn2cccn2)c1,v1460a,217084,7.263204,0.530602,137619,33061,5568,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,PPPDIRLJACAGAM-JTQLQIEISA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217084/C33061-P153,acceptable,expansion,None,z0211a,z0653a,,,,,,,,TRUE,purple
O=C(NC[C@H](O)Cn1cccn1)Nc1ccc2c(c1)C(=O)OCC2,v1461a,217084,4.825744,0.494985,137673,33190,5569,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,AQCIRSWZBVXKMB-ZDUSSCGKSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217084/C33190-P153,acceptable,expansion,None,z0211a,z0653a,,TRUE,red,,,,,,
O=C(NC[C@H](O)Cn1cccn1)N[C@H]1CCCc2ccccc21,v1462a,217084,11.519928,0.422244,138043,34586,5570,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,IMQHTMPQTVLZSJ-HOCLYGCPSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217084/C34586-P102,acceptable,expansion,None,z0211a,z0653a,,,,,,,,TRUE,purple
O=C(OCCc1ccnc2ccccc12)c1cscn1,v1463a,217084,6.582093,0.42909,138372,36729,5571,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,WKPUEUDAXGSKRZ-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217084/C36729-P136,acceptable,expansion,None,z0496a,z1040a,,TRUE,red,,,,,,
CC[C@H](NCc1cc(OC)nc2ccccc12)c1nccs1,v1464a,217084,8.202559,0.434542,139302,40897,5572,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,YQHVIWBTDQJDIB-AWEZNQCLSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217084/C40897-P136,acceptable,expansion,None,z0496a,z1040a,,TRUE,red,,,,,,
CCN[C@H](Cc1ccncc1)c1ccccn1,v1395b,217072,7.888938,0.66179,139313,42494,5573,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,XTFWKBFRLUIUHJ-CQSZACIVSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch001,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch001.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217072/C42494-P121,acceptable,expansion,None,z0386a,z0521a,,,,,,,,TRUE,purple
N#Cc1ccc(-c2cscn2)nc1C1CC1,v1269b,217086,2.577807,0.707177,141745,13699,5574,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,BOFHQGWPXCOGTN-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch015,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch015.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217086/C13699-P136,acceptable,expansion,None,z0496a,z0637a,,TRUE,red,,,,,,
c1csc(-c2nccn2CCc2cc[nH]n2)n1,v1467a,217074,2.185966,0.469284,141957,18941,5575,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,BZZFGCWXOSDEJP-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch003,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch003.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217074/C18941-P1,acceptable,expansion,None,d0378a,z0384a,,TRUE,red,,,,,,
O=C(Nc1cccc(C2CC2)n1)c1cscn1,v1468a,217086,3.987885,0.597906,142492,14806,5576,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,LZEUFUVFMOTZAW-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch015,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch015.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217086/C14806-P151,acceptable,expansion,None,z0496a,z0637a,,TRUE,red,,,,,,
CCC[C@H](C(=O)Nc1ccncc1)c1ccccn1,v1469a,217082,3.752145,0.622804,143399,26252,5577,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,VSGWWMZCMPYXNR-ZDUSSCGKSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch011,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch011.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217082/C26252-P123,acceptable,expansion,None,d0472b,z0411a,,,,,,,,TRUE,purple
CCOC(=O)C1(N2CCCc3ccccc32)CCC1,v1470a,217078,3.752826,0.669393,144119,7817,5578,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,KCOFJMZABDSXHW-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch007,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch007.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217078/C7817-P3,acceptable,expansion,None,z0165a,z0628a,,TRUE,red,,,,,,
O=C(OCCN1CCCc2ccccc21)c1ccc(CO)o1,v1471a,217078,5.916869,0.444555,144458,27520,5579,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,QQJXAHYHBNBEKE-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch007,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch007.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217078/C27520-P3,acceptable,expansion,None,z0165a,z0628a,,TRUE,red,,,,,,
O=C(OCCN1CCCc2ccccc21)c1cc2ccccn2c1,v1472a,217078,7.008337,0.43047,144555,27991,5580,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,AFFRRVMMHWFGOI-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch007,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch007.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217078/C27991-P3,acceptable,expansion,None,z0165a,z0628a,,TRUE,red,,,,,,
O=C(OCCN1CCCc2ccccc21)c1ncsc1Br,v1473a,217078,3.149662,0.425139,144594,28106,5581,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,SGOQIRYDERXCCT-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch007,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch007.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217078/C28106-P3,acceptable,expansion,None,z0165a,z0628a,,TRUE,red,,,,,,
O=C(OCCN1CCCc2ccccc21)c1coc(Cl)c1,v1474a,217078,5.44358,0.484329,144627,28192,5582,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,NHUDYKOWUPKENH-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch007,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch007.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217078/C28192-P3,acceptable,expansion,None,z0165a,z0628a,,TRUE,red,,,,,,
O=C(OCCN1CCCc2ccccc21)c1ncoc1C1CC1,v1475a,217078,4.343857,0.414544,144839,30614,5583,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,IUBFJAGSSWYSJX-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch007,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch007.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217078/C30614-P3,acceptable,expansion,None,z0165a,z0628a,,TRUE,red,,,,,,
O=C(OCCN1CCCc2ccccc21)c1ncoc1C1CC1,v1475b,217078,4.858049,0.396071,144856,30614,5584,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,IUBFJAGSSWYSJX-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch007,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch007.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217078/C30614-P150,acceptable,expansion,None,z0165a,z0628a,,TRUE,red,,,,,,
